ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202506,02T25,28,22,B1,C2,C3,A4,C5,A6,B1,B2,D3,C5
202506,02T25,63,45,C1,C2,C3,C4,A5,B6,B1,A2,B3,C9
202506,02T25,456,373,A1,A2,C3,C4,C5,A6,C1,B2,B3,C2
202506,02T25,591,473,C1,C2,A3,B4,A5,C6,C1,C2,D3,C1
202506,02T25,148,122,A1,C2,C3,B4,A5,B6,B1,B2,C3,C8
202506,02T25,328,254,A1,A2,C3,A4,A5,C6,C1,D2,C3,C10
202506,02T25,35,27,C1,B2,A3,A4,A5,B6,B1,D2,B3,C5
202506,02T25,625,479,A1,B2,B3,A4,C5,C6,B1,D2,A3,C9
202506,02T25,16,13,A1,A2,A3,C4,A5,A6,D1,B2,C3,C1
202506,02T25,170,123,B1,B2,C3,C4,B5,C6,D1,B2,B3,C1
202506,02T25,349,251,B1,B2,A3,C4,C5,A6,A1,A2,C3,C1
202506,02T25,31,22,B1,A2,C3,C4,A5,A6,C1,D2,C3,C2
202506,02T25,71,54,A1,C2,B3,B4,B5,C6,B1,C2,A3,C2
202506,02T25,162,122,A1,B2,B3,B4,B5,C6,B1,D2,A3,C4
202506,02T25,29,23,A1,C2,C3,B4,A5,C6,C1,A2,D3,C9
202506,02T25,77,55,B1,C2,A3,B4,A5,C6,A1,A2,A3,C5
202506,02T25,557,432,A1,B2,A3,C4,A5,C6,C1,B2,A3,C10
202506,02T25,237,180,C1,C2,C3,B4,C5,A6,C1,C2,A3,C10
202506,02T25,258,194,B1,C2,B3,B4,A5,B6,C1,C2,A3,C8
202506,02T25,32,24,C1,B2,A3,C4,A5,B6,C1,D2,A3,C9
202506,02T25,104,76,B1,C2,B3,B4,C5,B6,B1,D2,D3,C6
202506,02T25,5,3,A1,A2,A3,B4,A5,C6,A1,D2,A3,C4
202506,02T25,238,184,A1,C2,C3,A4,C5,A6,B1,C2,D3,C7
202506,02T25,321,252,B1,B2,C3,A4,A5,A6,C1,B2,D3,C9
202506,02T25,666,536,C1,C2,B3,A4,A5,C6,B1,B2,A3,C2
202506,02T25,445,331,A1,B2,B3,C4,A5,B6,C1,A2,C3,C5
202506,02T25,147,104,B1,A2,C3,B4,B5,A6,D1,A2,C3,C10
202506,02T25,724,612,A1,C2,A3,A4,A5,C6,D1,D2,A3,C3
202506,02T25,6,4,A1,A2,C3,A4,C5,B6,D1,D2,D3,C8
202506,02T25,210,156,C1,A2,C3,B4,A5,C6,A1,C2,D3,C2
202506,02T25,162,113,A1,C2,A3,B4,B5,B6,B1,A2,B3,C10
202506,02T25,368,283,C1,B2,C3,C4,B5,B6,D1,B2,B3,C4
202506,02T25,160,115,A1,A2,B3,B4,A5,A6,D1,D2,A3,C7
202506,02T25,465,363,B1,A2,B3,B4,B5,B6,B1,C2,C3,C5
202506,02T25,33,26,A1,C2,B3,A4,A5,A6,D1,A2,A3,C8
202506,02T25,1078,842,A1,A2,C3,C4,A5,A6,C1,B2,C3,C5
202506,02T25,4,3,A1,C2,C3,C4,A5,A6,D1,C2,B3,C7
202506,02T25,671,538,C1,B2,C3,B4,A5,A6,C1,B2,A3,C5
202506,02T25,529,411,A1,C2,B3,B4,A5,C6,A1,D2,B3,C1
202506,02T25,155,107,B1,B2,A3,B4,B5,B6,A1,C2,A3,C9
202506,02T25,396,289,A1,B2,C3,B4,C5,A6,D1,D2,A3,C4
202506,02T25,638,456,B1,B2,B3,C4,C5,B6,C1,B2,B3,C10
202506,02T25,119,93,A1,B2,B3,A4,C5,A6,D1,A2,D3,C3
202506,02T25,100,74,B1,C2,C3,A4,A5,A6,D1,C2,B3,C9
202506,02T25,21,15,A1,A2,A3,B4,B5,B6,B1,B2,C3,C8
202506,02T25,175,125,B1,B2,C3,A4,C5,C6,C1,D2,D3,C1
202506,02T25,378,307,C1,A2,A3,B4,A5,B6,C1,C2,A3,C7
202506,02T25,464,327,C1,C2,B3,A4,B5,B6,C1,B2,A3,C3
202506,02T25,300,224,C1,A2,B3,A4,A5,B6,D1,A2,A3,C9
202506,02T25,99,78,B1,B2,A3,C4,B5,C6,B1,B2,A3,C5
202506,02T25,162,127,C1,A2,C3,A4,B5,A6,C1,B2,A3,C6
202506,02T25,133,102,C1,B2,C3,B4,B5,B6,C1,A2,C3,C10
202506,02T25,205,170,C1,A2,C3,B4,B5,A6,C1,B2,B3,C4
202506,02T25,30,23,B1,C2,A3,C4,A5,B6,C1,D2,A3,C1
202506,02T25,782,632,B1,C2,A3,C4,C5,B6,B1,C2,D3,C4
202506,02T25,93,72,A1,C2,B3,A4,A5,C6,C1,C2,C3,C2
202506,02T25,399,268,A1,B2,B3,A4,B5,C6,A1,D2,A3,C1
202506,02T25,137,106,B1,C2,C3,A4,A5,B6,C1,D2,D3,C9
202506,02T25,120,92,B1,C2,B3,C4,C5,A6,A1,C2,A3,C8
202506,02T25,103,84,C1,B2,A3,C4,C5,B6,B1,B2,A3,C4
202506,02T25,67,54,C1,A2,C3,A4,B5,C6,B1,C2,B3,C3
202506,02T25,126,95,A1,C2,A3,C4,A5,B6,B1,C2,D3,C1
202506,02T25,572,426,C1,C2,B3,B4,C5,C6,C1,D2,D3,C9
202506,02T25,236,184,C1,A2,C3,B4,C5,B6,A1,A2,D3,C8
202506,02T25,73,56,B1,A2,A3,A4,B5,C6,D1,D2,A3,C10
202506,02T25,682,526,A1,C2,C3,C4,B5,B6,B1,B2,C3,C2
202506,02T25,434,340,B1,C2,C3,B4,C5,B6,A1,D2,C3,C4
202506,02T25,34,25,C1,C2,A3,A4,C5,C6,A1,A2,B3,C1
202506,02T25,442,372,A1,B2,A3,B4,C5,C6,B1,C2,B3,C1
202506,02T25,39,26,C1,A2,C3,C4,A5,A6,C1,B2,C3,C1
202506,02T25,96,74,C1,B2,B3,C4,C5,A6,C1,A2,B3,C2
202506,02T25,84,70,A1,B2,C3,B4,C5,B6,D1,D2,A3,C3
202506,02T25,13,9,B1,A2,A3,C4,C5,A6,B1,C2,D3,C8
202506,02T25,105,79,C1,B2,A3,A4,B5,A6,D1,C2,D3,C6
202506,02T25,355,269,B1,C2,C3,A4,C5,A6,D1,A2,A3,C4
202506,02T25,316,224,A1,A2,B3,B4,C5,A6,A1,D2,D3,C2
202506,02T25,28,21,B1,A2,A3,B4,A5,C6,A1,D2,B3,C8
202506,02T25,52,42,C1,C2,B3,B4,C5,C6,C1,B2,A3,C8
202506,02T25,192,141,C1,B2,A3,A4,C5,A6,B1,B2,C3,C1
202506,02T25,496,395,B1,C2,B3,C4,C5,B6,A1,D2,B3,C4
202506,02T25,63,43,B1,C2,B3,A4,C5,A6,A1,D2,D3,C4
202506,02T25,446,297,B1,C2,C3,B4,C5,A6,C1,C2,D3,C9
202506,02T25,97,75,C1,B2,B3,A4,C5,C6,B1,B2,D3,C10
202506,02T25,1,0,A1,C2,A3,A4,A5,A6,B1,D2,C3,C10
202506,02T25,237,178,C1,B2,B3,B4,B5,B6,B1,D2,D3,C2
202506,02T25,64,46,C1,A2,A3,C4,C5,B6,A1,B2,D3,C3
202506,02T25,279,218,C1,C2,C3,A4,B5,B6,C1,A2,D3,C10
202506,02T25,227,168,A1,A2,A3,B4,A5,A6,D1,C2,A3,C4
202506,02T25,125,95,B1,C2,B3,C4,B5,B6,C1,C2,B3,C6
202506,02T25,102,70,C1,B2,C3,B4,A5,B6,C1,A2,D3,C6
202506,02T25,63,45,A1,B2,B3,C4,C5,C6,B1,C2,A3,C4
202506,02T25,159,121,B1,B2,B3,B4,A5,C6,D1,D2,A3,C7
202506,02T25,6,4,C1,B2,B3,B4,A5,B6,C1,A2,B3,C5
202506,02T25,99,72,A1,A2,B3,A4,C5,B6,C1,C2,A3,C9
202506,02T25,322,246,C1,C2,B3,C4,A5,C6,D1,D2,B3,C9
202506,02T25,574,415,A1,A2,A3,C4,A5,C6,A1,A2,A3,C5
202506,02T25,57,41,A1,C2,C3,B4,B5,B6,D1,C2,B3,C1
202506,02T25,93,69,A1,A2,A3,A4,B5,C6,A1,A2,D3,C10
202506,02T25,199,157,B1,B2,A3,A4,A5,A6,A1,B2,A3,C9
202506,02T25,433,358,A1,A2,B3,C4,B5,C6,C1,C2,A3,C10
202506,02T25,1130,821,A1,A2,C3,A4,C5,B6,A1,A2,C3,C7
202506,02T25,89,68,A1,C2,A3,B4,C5,A6,D1,A2,B3,C2
202506,02T25,177,142,B1,C2,C3,C4,B5,C6,C1,C2,A3,C4
202506,02T25,167,119,A1,A2,A3,B4,B5,B6,A1,C2,D3,C6
202506,02T25,263,204,C1,A2,B3,C4,C5,C6,D1,D2,D3,C9
202506,02T25,226,162,A1,C2,C3,C4,B5,A6,C1,D2,D3,C10
202506,02T25,46,34,A1,B2,A3,A4,C5,A6,C1,D2,B3,C6
202506,02T25,485,377,B1,B2,C3,B4,B5,B6,C1,B2,B3,C4
202506,02T25,120,92,A1,B2,C3,B4,B5,C6,C1,D2,D3,C1
202506,02T25,37,27,C1,B2,A3,B4,C5,C6,A1,A2,A3,C3
202506,02T25,142,103,A1,B2,B3,A4,C5,B6,C1,C2,A3,C9
202506,02T25,356,267,B1,A2,B3,A4,B5,A6,C1,D2,D3,C5
202506,02T25,231,168,C1,C2,B3,A4,B5,A6,A1,D2,A3,C4
202506,02T25,110,72,B1,B2,C3,C4,B5,B6,B1,B2,A3,C8
202506,02T25,597,394,A1,B2,C3,B4,C5,B6,C1,B2,B3,C3
202506,02T25,278,218,A1,B2,C3,A4,C5,B6,D1,D2,D3,C2
202506,02T25,29,22,A1,A2,C3,B4,A5,B6,C1,B2,B3,C3
202506,02T25,542,383,B1,C2,C3,A4,A5,C6,C1,C2,C3,C6
202506,02T25,155,116,B1,A2,A3,C4,A5,A6,A1,C2,A3,C3
202506,02T25,191,150,C1,B2,B3,A4,C5,C6,A1,A2,D3,C4
202506,02T25,30,22,A1,C2,A3,A4,B5,A6,C1,C2,D3,C1
202506,02T25,79,61,A1,A2,C3,C4,B5,C6,B1,D2,B3,C9
202506,02T25,402,316,C1,C2,A3,C4,C5,C6,A1,B2,B3,C10
202506,02T25,91,75,B1,A2,A3,B4,A5,C6,B1,D2,B3,C9
202506,02T25,227,182,A1,B2,C3,C4,A5,C6,B1,A2,A3,C1
202506,02T25,130,101,B1,A2,C3,C4,B5,A6,C1,D2,D3,C7
202506,02T25,100,68,B1,A2,C3,B4,C5,B6,B1,A2,A3,C7
202506,02T25,51,34,B1,B2,A3,A4,B5,A6,B1,C2,C3,C1
202506,02T25,209,157,A1,B2,C3,B4,C5,B6,A1,B2,A3,C3
202506,02T25,51,39,B1,C2,A3,C4,C5,C6,D1,A2,B3,C6
202506,02T25,34,27,A1,A2,A3,A4,C5,A6,C1,C2,D3,C6
202506,02T25,562,440,A1,C2,A3,C4,B5,A6,A1,D2,C3,C4
202506,02T25,136,97,C1,C2,A3,B4,A5,A6,B1,A2,D3,C6
202506,02T25,386,282,A1,C2,B3,C4,A5,A6,C1,D2,A3,C8
202506,02T25,564,413,B1,C2,B3,A4,A5,C6,B1,B2,A3,C5
202506,02T25,87,63,C1,C2,B3,C4,A5,A6,B1,D2,C3,C10
202506,02T25,56,44,B1,A2,B3,B4,B5,B6,B1,A2,A3,C9
202506,02T25,32,24,C1,B2,B3,C4,B5,C6,A1,B2,A3,C9
202506,02T25,32,27,C1,C2,B3,A4,B5,B6,A1,D2,D3,C3
202506,02T25,286,232,C1,B2,B3,C4,C5,B6,B1,A2,B3,C5
202506,02T25,0,0,C1,A2,A3,B4,C5,C6,B1,C2,D3,C5
202506,02T25,210,155,B1,B2,C3,C4,C5,C6,A1,D2,C3,C3
202506,02T25,135,109,C1,A2,B3,C4,B5,B6,B1,A2,C3,C2
202506,02T25,5,3,B1,A2,B3,C4,A5,A6,B1,A2,A3,C7
202506,02T25,17,13,A1,C2,A3,A4,B5,C6,C1,D2,B3,C8
202506,02T25,80,57,B1,C2,C3,B4,A5,C6,B1,A2,A3,C7
202506,02T25,166,135,A1,C2,B3,C4,C5,A6,D1,B2,C3,C2
202506,02T25,21,16,A1,B2,A3,B4,A5,A6,B1,D2,C3,C1
202506,02T25,68,50,A1,C2,C3,C4,C5,A6,C1,D2,C3,C4
202506,02T25,423,327,A1,B2,B3,C4,B5,B6,D1,C2,C3,C6
202506,02T25,77,57,A1,B2,C3,A4,B5,C6,A1,D2,A3,C8
202506,02T25,216,170,B1,B2,C3,B4,B5,A6,D1,B2,A3,C7
202506,02T25,139,107,A1,A2,A3,B4,C5,C6,C1,A2,C3,C4
202506,02T25,59,39,B1,B2,B3,C4,C5,C6,D1,C2,B3,C8
202506,02T25,319,224,C1,B2,C3,C4,B5,B6,D1,D2,B3,C4
202506,02T25,208,156,C1,A2,A3,A4,C5,B6,B1,C2,A3,C4
202506,02T25,34,25,C1,B2,A3,C4,A5,A6,C1,A2,C3,C9
202506,02T25,0,0,B1,B2,C3,A4,B5,C6,C1,A2,B3,C1
202506,02T25,390,293,C1,C2,B3,A4,C5,C6,B1,A2,D3,C6
202506,02T25,464,326,B1,A2,A3,B4,A5,C6,A1,D2,C3,C1
202506,02T25,137,107,C1,A2,A3,B4,B5,A6,B1,C2,D3,C8
202506,02T25,99,71,A1,A2,A3,B4,A5,C6,A1,C2,D3,C1
202506,02T25,212,158,C1,A2,C3,A4,B5,B6,C1,A2,D3,C6
202506,02T25,450,361,B1,C2,A3,A4,A5,B6,A1,C2,B3,C7
202506,02T25,149,114,A1,B2,B3,B4,C5,C6,A1,A2,A3,C3
202506,02T25,113,80,A1,A2,B3,A4,B5,C6,C1,C2,A3,C7
202506,02T25,226,185,A1,A2,B3,A4,C5,C6,D1,D2,A3,C7
202506,02T25,62,47,B1,C2,B3,B4,C5,C6,A1,D2,B3,C2
202506,02T25,285,216,B1,C2,B3,C4,C5,C6,A1,B2,B3,C8
202506,02T25,117,81,A1,B2,A3,A4,C5,A6,B1,A2,A3,C6
202506,02T25,192,150,A1,C2,C3,B4,B5,C6,C1,D2,B3,C6
202506,02T25,63,50,A1,A2,B3,B4,A5,C6,A1,B2,D3,C4
202506,02T25,405,290,B1,A2,B3,A4,C5,B6,A1,A2,A3,C8
202506,02T25,68,49,B1,A2,A3,B4,C5,B6,C1,C2,D3,C5
202506,02T25,212,169,B1,B2,C3,B4,A5,A6,A1,C2,A3,C10
202506,02T25,765,596,B1,A2,C3,C4,C5,B6,D1,A2,A3,C3
202506,02T25,267,214,B1,C2,B3,B4,C5,A6,D1,B2,C3,C2
202506,02T25,27,21,C1,C2,A3,A4,B5,A6,B1,C2,D3,C3
202506,02T25,58,48,B1,A2,C3,A4,A5,A6,D1,D2,C3,C9
202506,02T25,124,83,B1,B2,A3,A4,A5,A6,D1,A2,C3,C8
202506,02T25,407,277,A1,C2,B3,B4,C5,A6,C1,B2,B3,C7
202506,02T25,69,50,A1,C2,B3,C4,A5,C6,C1,D2,B3,C5
202506,02T25,799,659,A1,C2,B3,C4,A5,A6,D1,A2,D3,C1
202506,02T25,68,48,B1,C2,C3,A4,C5,C6,C1,D2,D3,C8
202506,02T25,385,284,C1,B2,C3,B4,C5,A6,B1,A2,A3,C4
202507,03T25,103,70,B1,C2,A3,A4,B5,B6,C1,A2,B3,C4
202507,03T25,280,205,B1,A2,C3,B4,C5,A6,B1,B2,B3,C2
202507,03T25,555,409,A1,A2,B3,A4,B5,B6,C1,C2,A3,C6
202507,03T25,179,129,A1,C2,A3,A4,A5,B6,B1,A2,D3,C5
202507,03T25,419,307,B1,A2,C3,A4,A5,B6,B1,B2,C3,C5
202507,03T25,252,186,C1,B2,C3,A4,A5,A6,A1,C2,B3,C3
202507,03T25,97,73,A1,C2,A3,C4,B5,B6,C1,A2,B3,C9
202507,03T25,265,200,C1,C2,A3,C4,B5,B6,D1,C2,D3,C2
202507,03T25,182,149,A1,B2,C3,B4,B5,B6,C1,D2,B3,C1
202507,03T25,54,44,C1,A2,C3,A4,B5,C6,C1,A2,B3,C10
202507,03T25,23,17,A1,A2,B3,B4,B5,C6,A1,A2,D3,C6
202507,03T25,244,209,B1,C2,C3,C4,B5,A6,C1,D2,B3,C2
202507,03T25,258,194,C1,A2,B3,A4,A5,A6,D1,A2,A3,C9
202507,03T25,385,305,A1,A2,B3,A4,C5,A6,B1,B2,B3,C9
202507,03T25,8,6,B1,B2,A3,A4,A5,A6,D1,B2,D3,C9
202507,03T25,6,4,A1,A2,C3,C4,C5,A6,B1,D2,C3,C1
202507,03T25,311,218,C1,B2,B3,B4,A5,B6,A1,C2,C3,C4
202507,03T25,118,96,C1,A2,A3,A4,B5,B6,A1,C2,C3,C7
202507,03T25,214,176,A1,B2,C3,B4,A5,A6,A1,C2,A3,C2
202507,03T25,156,121,B1,A2,A3,C4,B5,A6,B1,B2,B3,C5
202507,03T25,2163,1728,A1,C2,A3,A4,C5,C6,B1,C2,A3,C3
202507,03T25,70,55,B1,B2,C3,B4,A5,C6,C1,D2,D3,C2
202507,03T25,329,232,B1,C2,B3,C4,B5,C6,B1,B2,A3,C4
202507,03T25,347,239,B1,C2,B3,C4,A5,A6,A1,A2,A3,C6
202507,03T25,144,102,B1,A2,C3,C4,C5,C6,D1,C2,D3,C9
202507,03T25,269,218,A1,A2,C3,B4,C5,A6,D1,A2,C3,C6
202507,03T25,345,240,A1,B2,B3,B4,B5,A6,D1,A2,D3,C1
202507,03T25,27,18,B1,A2,B3,B4,A5,C6,D1,B2,D3,C5
202507,03T25,274,222,A1,A2,C3,B4,C5,A6,B1,C2,A3,C2
202507,03T25,580,424,A1,C2,A3,A4,C5,C6,A1,C2,A3,C6
202507,03T25,897,586,A1,A2,B3,A4,C5,B6,D1,A2,B3,C8
202507,03T25,685,480,B1,B2,C3,B4,B5,B6,C1,A2,B3,C7
202507,03T25,157,114,A1,B2,B3,C4,C5,A6,B1,A2,A3,C1
202507,03T25,302,232,C1,C2,C3,B4,B5,A6,A1,D2,C3,C1
202507,03T25,24,18,B1,C2,C3,C4,B5,B6,D1,C2,B3,C3
202507,03T25,38,30,B1,C2,B3,A4,C5,C6,A1,D2,A3,C6
202507,03T25,667,520,B1,B2,B3,B4,C5,A6,C1,C2,B3,C6
202507,03T25,43,33,C1,C2,C3,A4,C5,B6,A1,C2,C3,C3
202507,03T25,247,188,B1,A2,A3,A4,B5,C6,C1,D2,C3,C3
202507,03T25,1419,1190,B1,A2,B3,C4,B5,C6,D1,B2,C3,C7
202507,03T25,235,169,B1,B2,C3,A4,A5,B6,D1,C2,C3,C3
202507,03T25,105,81,C1,B2,C3,A4,C5,C6,D1,B2,C3,C7
202507,03T25,26,20,A1,C2,B3,B4,B5,C6,D1,D2,C3,C3
202507,03T25,217,170,A1,B2,A3,C4,B5,B6,D1,D2,C3,C10
202507,03T25,51,39,A1,B2,C3,C4,B5,B6,B1,C2,D3,C4
202507,03T25,259,189,A1,B2,B3,A4,C5,B6,D1,C2,A3,C7
202507,03T25,63,46,C1,C2,A3,A4,C5,B6,C1,D2,B3,C8
202507,03T25,67,55,A1,B2,C3,A4,C5,C6,B1,D2,B3,C9
202507,03T25,8,6,B1,B2,C3,C4,B5,A6,B1,D2,B3,C2
202507,03T25,28,23,C1,A2,A3,B4,A5,B6,A1,A2,B3,C2
202507,03T25,400,278,A1,B2,A3,C4,C5,A6,C1,C2,B3,C6
202507,03T25,527,409,B1,C2,C3,C4,C5,A6,C1,A2,D3,C9
202507,03T25,606,470,B1,B2,A3,B4,C5,C6,D1,B2,A3,C7
202507,03T25,527,326,A1,B2,B3,B4,C5,A6,D1,B2,A3,C4
202507,03T25,173,136,B1,C2,A3,C4,B5,A6,A1,B2,B3,C9
202507,03T25,252,208,C1,C2,B3,C4,B5,A6,C1,D2,C3,C5
202507,03T25,17,13,B1,B2,B3,B4,A5,A6,B1,C2,C3,C1
202507,03T25,65,51,B1,A2,B3,A4,B5,A6,D1,A2,A3,C9
202507,03T25,293,229,C1,C2,A3,A4,B5,C6,D1,C2,A3,C4
202507,03T25,412,301,A1,B2,B3,C4,C5,B6,A1,A2,A3,C3
202507,03T25,342,273,A1,C2,C3,B4,B5,B6,A1,B2,B3,C5
202507,03T25,151,103,A1,A2,A3,B4,A5,C6,B1,A2,B3,C10
202507,03T25,57,43,A1,C2,A3,C4,A5,C6,C1,D2,C3,C10
202507,03T25,7,5,C1,B2,C3,A4,B5,C6,B1,D2,D3,C1
202507,03T25,211,173,A1,C2,B3,B4,C5,C6,A1,A2,B3,C2
202507,03T25,229,185,C1,A2,C3,A4,B5,C6,A1,B2,D3,C3
202507,03T25,90,67,B1,C2,C3,C4,A5,B6,D1,D2,B3,C9
202507,03T25,16,11,A1,C2,A3,C4,B5,B6,B1,C2,B3,C4
202507,03T25,597,422,B1,A2,B3,B4,B5,C6,A1,D2,C3,C9
202507,03T25,1461,1030,A1,B2,C3,B4,B5,A6,C1,A2,C3,C7
202507,03T25,389,287,C1,A2,B3,A4,A5,A6,C1,A2,A3,C6
202507,03T25,425,348,C1,C2,B3,A4,B5,B6,B1,C2,C3,C4
202507,03T25,953,721,B1,A2,B3,B4,A5,A6,C1,A2,A3,C3
202507,03T25,29,23,A1,C2,C3,B4,C5,A6,A1,B2,C3,C2
202507,03T25,1265,855,C1,A2,A3,A4,B5,C6,C1,C2,D3,C4
202507,03T25,120,99,B1,C2,B3,C4,A5,C6,A1,C2,A3,C4
202507,03T25,180,141,C1,B2,C3,A4,B5,A6,A1,B2,C3,C3
202507,03T25,15,11,B1,A2,C3,B4,B5,A6,D1,B2,B3,C9
202507,03T25,525,403,B1,A2,B3,B4,A5,B6,D1,B2,C3,C7
202507,03T25,80,57,B1,A2,C3,C4,B5,C6,A1,B2,C3,C9
202507,03T25,20,16,C1,B2,B3,A4,C5,A6,A1,B2,A3,C2
202507,03T25,206,167,B1,A2,C3,C4,C5,A6,A1,C2,B3,C10
202507,03T25,102,74,C1,B2,C3,A4,A5,B6,B1,A2,B3,C5
202507,03T25,1131,904,A1,B2,A3,A4,B5,C6,D1,C2,D3,C5
202507,03T25,71,55,B1,B2,C3,B4,A5,A6,A1,B2,B3,C9
202507,03T25,59,47,B1,A2,A3,B4,A5,A6,B1,C2,B3,C1
202507,03T25,515,404,A1,C2,C3,B4,A5,B6,C1,C2,B3,C9
202507,03T25,322,251,C1,A2,C3,C4,C5,B6,A1,D2,A3,C9
202507,03T25,122,96,C1,B2,C3,B4,C5,B6,A1,B2,C3,C3
202507,03T25,75,58,C1,B2,A3,C4,A5,B6,A1,B2,A3,C1
202507,03T25,155,122,B1,C2,C3,B4,C5,A6,B1,D2,A3,C6
202507,03T25,116,78,C1,C2,A3,A4,C5,C6,D1,B2,B3,C5
202507,03T25,70,57,B1,C2,C3,C4,A5,A6,D1,B2,B3,C4
202507,03T25,524,423,C1,A2,B3,B4,A5,B6,D1,C2,A3,C7
202507,03T25,62,50,C1,A2,C3,B4,A5,C6,A1,B2,A3,C4
202507,03T25,140,105,B1,C2,C3,A4,C5,B6,D1,A2,B3,C2
202507,03T25,342,247,C1,C2,B3,A4,B5,C6,D1,D2,A3,C1
202507,03T25,247,201,C1,C2,C3,A4,C5,A6,C1,B2,B3,C10
202507,03T25,193,157,A1,A2,C3,B4,A5,C6,C1,D2,B3,C4
202507,03T25,546,397,C1,A2,C3,B4,B5,C6,D1,C2,C3,C3
202507,03T25,330,225,B1,B2,C3,B4,C5,C6,C1,A2,C3,C7
202507,03T25,89,72,B1,B2,B3,B4,C5,A6,C1,D2,D3,C5
202507,03T25,162,122,B1,C2,C3,A4,B5,B6,B1,D2,B3,C6
202507,03T25,52,40,A1,A2,A3,A4,C5,B6,C1,B2,A3,C1
202507,03T25,258,207,C1,A2,C3,A4,B5,C6,C1,C2,B3,C8
202507,03T25,44,35,C1,C2,B3,C4,B5,B6,A1,A2,B3,C4
202507,03T25,38,27,B1,A2,A3,C4,C5,A6,A1,A2,C3,C9
202507,03T25,180,148,C1,A2,A3,B4,C5,A6,D1,B2,A3,C10
202507,03T25,114,83,C1,C2,A3,B4,A5,A6,D1,C2,B3,C5
202507,03T25,208,173,B1,A2,C3,C4,A5,A6,B1,A2,B3,C1
202507,03T25,50,34,C1,A2,B3,B4,C5,C6,A1,C2,B3,C3
202507,03T25,387,253,A1,A2,C3,A4,A5,C6,D1,B2,C3,C8
202507,03T25,142,111,B1,A2,A3,B4,A5,A6,A1,C2,D3,C5
202507,03T25,40,30,C1,B2,A3,C4,A5,C6,C1,A2,B3,C1
202507,03T25,1,0,B1,C2,A3,C4,A5,B6,B1,B2,C3,C10
202507,03T25,391,311,B1,C2,B3,B4,C5,B6,A1,A2,D3,C1
202507,03T25,99,71,C1,A2,B3,A4,C5,C6,A1,A2,A3,C10
202507,03T25,268,196,A1,C2,B3,C4,A5,C6,D1,B2,C3,C3
202507,03T25,41,31,C1,A2,A3,C4,C5,B6,C1,C2,B3,C10
202507,03T25,13,9,A1,A2,A3,A4,A5,B6,C1,C2,D3,C3
202507,03T25,475,362,C1,A2,A3,B4,C5,C6,A1,B2,B3,C2
202507,03T25,352,250,A1,C2,C3,B4,B5,B6,C1,D2,A3,C9
202507,03T25,75,56,B1,C2,B3,A4,A5,B6,C1,A2,D3,C6
202507,03T25,21,16,A1,B2,C3,B4,C5,B6,A1,A2,B3,C5
202507,03T25,1444,1146,C1,B2,A3,A4,A5,A6,D1,C2,B3,C7
202507,03T25,103,79,B1,C2,C3,C4,A5,A6,B1,C2,B3,C2
202507,03T25,1061,815,A1,A2,A3,B4,C5,A6,C1,C2,A3,C2
202507,03T25,600,447,B1,C2,B3,C4,A5,B6,D1,D2,B3,C2
202507,03T25,136,99,A1,B2,C3,C4,B5,C6,A1,A2,C3,C5
202507,03T25,133,103,A1,B2,A3,C4,A5,B6,A1,A2,B3,C6
202507,03T25,69,54,C1,A2,C3,B4,C5,C6,C1,D2,D3,C6
202507,03T25,19,13,B1,B2,A3,A4,C5,B6,C1,C2,C3,C5
202507,03T25,31,23,C1,B2,A3,C4,C5,B6,D1,B2,C3,C1
202507,03T25,11,8,B1,C2,B3,B4,A5,B6,C1,A2,A3,C3
202507,03T25,144,114,C1,B2,A3,A4,A5,A6,B1,C2,B3,C3
202507,03T25,449,344,B1,A2,B3,B4,B5,A6,D1,C2,C3,C2
202507,03T25,96,72,B1,A2,A3,A4,A5,C6,C1,A2,C3,C8
202507,03T25,7,5,A1,A2,B3,A4,A5,B6,A1,B2,C3,C1
202507,03T25,120,96,A1,C2,C3,C4,C5,A6,C1,A2,A3,C7
202507,03T25,474,390,C1,A2,B3,B4,B5,C6,A1,D2,C3,C1
202507,03T25,147,114,C1,A2,C3,A4,B5,A6,D1,B2,B3,C9
202507,03T25,294,242,C1,B2,A3,C4,C5,A6,A1,D2,A3,C8
202507,03T25,641,479,A1,A2,B3,B4,B5,A6,B1,B2,C3,C10
202507,03T25,1000,720,C1,A2,C3,A4,B5,C6,D1,B2,A3,C7
202507,03T25,137,93,B1,A2,A3,B4,A5,C6,B1,C2,A3,C8
202507,03T25,160,140,C1,B2,A3,B4,C5,B6,A1,D2,A3,C5
202507,03T25,167,110,A1,B2,C3,C4,B5,C6,A1,A2,A3,C6
202507,03T25,64,49,B1,A2,C3,A4,A5,A6,C1,D2,B3,C9
202507,03T25,65,48,C1,C2,B3,C4,C5,A6,D1,D2,D3,C5
202507,03T25,235,167,B1,C2,C3,B4,B5,B6,A1,C2,B3,C10
202507,03T25,851,650,A1,A2,C3,A4,B5,C6,D1,A2,B3,C3
202507,03T25,2,1,A1,A2,C3,C4,B5,C6,C1,C2,C3,C4
202507,03T25,139,100,C1,B2,A3,B4,B5,A6,B1,D2,A3,C5
202507,03T25,94,66,B1,A2,C3,A4,C5,A6,B1,B2,A3,C2
