ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202506,02T25,24,9,B1,C2,C3,A4,C5,A6,B1,B2,D3,C5
202506,02T25,77,50,C1,C2,C3,C4,A5,B6,B1,A2,B3,C9
202506,02T25,256,191,A1,A2,C3,C4,C5,A6,C1,B2,B3,C2
202506,02T25,452,424,C1,C2,A3,B4,A5,C6,C1,C2,D3,C1
202506,02T25,145,121,A1,C2,C3,B4,A5,B6,B1,B2,C3,C8
202506,02T25,309,160,A1,A2,C3,A4,A5,C6,C1,D2,C3,C10
202506,02T25,72,69,C1,B2,A3,A4,A5,B6,B1,D2,B3,C5
202506,02T25,421,374,A1,B2,B3,A4,C5,C6,B1,D2,A3,C9
202506,02T25,22,21,A1,A2,A3,C4,A5,A6,D1,B2,C3,C1
202506,02T25,418,399,B1,B2,C3,C4,B5,C6,D1,B2,B3,C1
202506,02T25,348,335,B1,B2,A3,C4,C5,A6,A1,A2,C3,C1
202506,02T25,29,25,B1,A2,C3,C4,A5,A6,C1,D2,C3,C2
202506,02T25,55,54,A1,C2,B3,B4,B5,C6,B1,C2,A3,C2
202506,02T25,170,168,A1,B2,B3,B4,B5,C6,B1,D2,A3,C4
202506,02T25,16,6,A1,C2,C3,B4,A5,C6,C1,A2,D3,C9
202506,02T25,51,49,B1,C2,A3,B4,A5,C6,A1,A2,A3,C5
202506,02T25,273,251,A1,B2,A3,C4,A5,C6,C1,B2,A3,C10
202506,02T25,98,34,C1,C2,C3,B4,C5,A6,C1,C2,A3,C10
202506,02T25,131,121,B1,C2,B3,B4,A5,B6,C1,C2,A3,C8
202506,02T25,22,21,C1,B2,A3,C4,A5,B6,C1,D2,A3,C9
202506,02T25,80,72,B1,C2,B3,B4,C5,B6,B1,D2,D3,C6
202506,02T25,3,3,A1,A2,A3,B4,A5,C6,A1,D2,A3,C4
202506,02T25,164,57,A1,C2,C3,A4,C5,A6,B1,C2,D3,C7
202506,02T25,343,101,B1,B2,C3,A4,A5,A6,C1,B2,D3,C9
202506,02T25,613,581,C1,C2,B3,A4,A5,C6,B1,B2,A3,C2
202506,02T25,362,348,A1,B2,B3,C4,A5,B6,C1,A2,C3,C5
202506,02T25,369,24,B1,A2,C3,B4,B5,A6,D1,A2,C3,C10
202506,02T25,597,588,A1,C2,A3,A4,A5,C6,D1,D2,A3,C3
202506,02T25,6,2,A1,A2,C3,A4,C5,B6,D1,D2,D3,C8
202506,02T25,260,217,C1,A2,C3,B4,A5,C6,A1,C2,D3,C2
202506,02T25,210,180,A1,C2,A3,B4,B5,B6,B1,A2,B3,C10
202506,02T25,990,846,C1,B2,C3,C4,B5,B6,D1,B2,B3,C4
202506,02T25,145,108,A1,A2,B3,B4,A5,A6,D1,D2,A3,C7
202506,02T25,944,831,B1,A2,B3,B4,B5,B6,B1,C2,C3,C5
202506,02T25,27,18,A1,C2,B3,A4,A5,A6,D1,A2,A3,C8
202506,02T25,810,532,A1,A2,C3,C4,A5,A6,C1,B2,C3,C5
202506,02T25,4,3,A1,C2,C3,C4,A5,A6,D1,C2,B3,C7
202506,02T25,501,395,C1,B2,C3,B4,A5,A6,C1,B2,A3,C5
202506,02T25,458,456,A1,C2,B3,B4,A5,C6,A1,D2,B3,C1
202506,02T25,182,174,B1,B2,A3,B4,B5,B6,A1,C2,A3,C9
202506,02T25,290,250,A1,B2,C3,B4,C5,A6,D1,D2,A3,C4
202506,02T25,490,363,B1,B2,B3,C4,C5,B6,C1,B2,B3,C10
202506,02T25,137,80,A1,B2,B3,A4,C5,A6,D1,A2,D3,C3
202506,02T25,173,71,B1,C2,C3,A4,A5,A6,D1,C2,B3,C9
202506,02T25,34,27,A1,A2,A3,B4,B5,B6,B1,B2,C3,C8
202506,02T25,140,122,B1,B2,C3,A4,C5,C6,C1,D2,D3,C1
202506,02T25,261,195,C1,A2,A3,B4,A5,B6,C1,C2,A3,C7
202506,02T25,386,344,C1,C2,B3,A4,B5,B6,C1,B2,A3,C3
202506,02T25,425,92,C1,A2,B3,A4,A5,B6,D1,A2,A3,C9
202506,02T25,118,115,B1,B2,A3,C4,B5,C6,B1,B2,A3,C5
202506,02T25,168,36,C1,A2,C3,A4,B5,A6,C1,B2,A3,C6
202506,02T25,219,51,C1,B2,C3,B4,B5,B6,C1,A2,C3,C10
202506,02T25,311,154,C1,A2,C3,B4,B5,A6,C1,B2,B3,C4
202506,02T25,14,14,B1,C2,A3,C4,A5,B6,C1,D2,A3,C1
202506,02T25,541,515,B1,C2,A3,C4,C5,B6,B1,C2,D3,C4
202506,02T25,70,66,A1,C2,B3,A4,A5,C6,C1,C2,C3,C2
202506,02T25,421,419,A1,B2,B3,A4,B5,C6,A1,D2,A3,C1
202506,02T25,109,65,B1,C2,C3,A4,A5,B6,C1,D2,D3,C9
202506,02T25,53,45,B1,C2,B3,C4,C5,A6,A1,C2,A3,C8
202506,02T25,76,74,C1,B2,A3,C4,C5,B6,B1,B2,A3,C4
202506,02T25,169,110,C1,A2,C3,A4,B5,C6,B1,C2,B3,C3
202506,02T25,93,92,A1,C2,A3,C4,A5,B6,B1,C2,D3,C1
202506,02T25,328,148,C1,C2,B3,B4,C5,C6,C1,D2,D3,C9
202506,02T25,218,71,C1,A2,C3,B4,C5,B6,A1,A2,D3,C8
202506,02T25,125,83,B1,A2,A3,A4,B5,C6,D1,D2,A3,C10
202506,02T25,799,761,A1,C2,C3,C4,B5,B6,B1,B2,C3,C2
202506,02T25,354,325,B1,C2,C3,B4,C5,B6,A1,D2,C3,C4
202506,02T25,34,30,C1,C2,A3,A4,C5,C6,A1,A2,B3,C1
202506,02T25,436,433,A1,B2,A3,B4,C5,C6,B1,C2,B3,C1
202506,02T25,40,29,C1,A2,C3,C4,A5,A6,C1,B2,C3,C1
202506,02T25,81,67,C1,B2,B3,C4,C5,A6,C1,A2,B3,C2
202506,02T25,62,60,A1,B2,C3,B4,C5,B6,D1,D2,A3,C3
202506,02T25,11,7,B1,A2,A3,C4,C5,A6,B1,C2,D3,C8
202506,02T25,295,142,C1,B2,A3,A4,B5,A6,D1,C2,D3,C6
202506,02T25,276,104,B1,C2,C3,A4,C5,A6,D1,A2,A3,C4
202506,02T25,212,190,A1,A2,B3,B4,C5,A6,A1,D2,D3,C2
202506,02T25,38,36,B1,A2,A3,B4,A5,C6,A1,D2,B3,C8
202506,02T25,22,14,C1,C2,B3,B4,C5,C6,C1,B2,A3,C8
202506,02T25,297,247,C1,B2,A3,A4,C5,A6,B1,B2,C3,C1
202506,02T25,366,361,B1,C2,B3,C4,C5,B6,A1,D2,B3,C4
202506,02T25,49,39,B1,C2,B3,A4,C5,A6,A1,D2,D3,C4
202506,02T25,233,60,B1,C2,C3,B4,C5,A6,C1,C2,D3,C9
202506,02T25,124,23,C1,B2,B3,A4,C5,C6,B1,B2,D3,C10
202506,02T25,1,1,A1,C2,A3,A4,A5,A6,B1,D2,C3,C10
202506,02T25,474,454,C1,B2,B3,B4,B5,B6,B1,D2,D3,C2
202506,02T25,54,49,C1,A2,A3,C4,C5,B6,A1,B2,D3,C3
202506,02T25,321,19,C1,C2,C3,A4,B5,B6,C1,A2,D3,C10
202506,02T25,205,195,A1,A2,A3,B4,A5,A6,D1,C2,A3,C4
202506,02T25,126,116,B1,C2,B3,C4,B5,B6,C1,C2,B3,C6
202506,02T25,105,67,C1,B2,C3,B4,A5,B6,C1,A2,D3,C6
202506,02T25,34,33,A1,B2,B3,C4,C5,C6,B1,C2,A3,C4
202506,02T25,196,185,B1,B2,B3,B4,A5,C6,D1,D2,A3,C7
202506,02T25,7,6,C1,B2,B3,B4,A5,B6,C1,A2,B3,C5
202506,02T25,42,25,A1,A2,B3,A4,C5,B6,C1,C2,A3,C9
202506,02T25,485,429,C1,C2,B3,C4,A5,C6,D1,D2,B3,C9
202506,02T25,336,327,A1,A2,A3,C4,A5,C6,A1,A2,A3,C5
202506,02T25,91,86,A1,C2,C3,B4,B5,B6,D1,C2,B3,C1
202506,02T25,125,65,A1,A2,A3,A4,B5,C6,A1,A2,D3,C10
202506,02T25,200,178,B1,B2,A3,A4,A5,A6,A1,B2,A3,C9
202506,02T25,259,208,A1,A2,B3,C4,B5,C6,C1,C2,A3,C10
202506,02T25,1034,492,A1,A2,C3,A4,C5,B6,A1,A2,C3,C7
202506,02T25,80,73,A1,C2,A3,B4,C5,A6,D1,A2,B3,C2
202506,02T25,107,100,B1,C2,C3,C4,B5,C6,C1,C2,A3,C4
202506,02T25,198,183,A1,A2,A3,B4,B5,B6,A1,C2,D3,C6
202506,02T25,307,126,C1,A2,B3,C4,C5,C6,D1,D2,D3,C9
202506,02T25,150,100,A1,C2,C3,C4,B5,A6,C1,D2,D3,C10
202506,02T25,35,32,A1,B2,A3,A4,C5,A6,C1,D2,B3,C6
202506,02T25,729,649,B1,B2,C3,B4,B5,B6,C1,B2,B3,C4
202506,02T25,119,111,A1,B2,C3,B4,B5,C6,C1,D2,D3,C1
202506,02T25,27,26,C1,B2,A3,B4,C5,C6,A1,A2,A3,C3
202506,02T25,65,50,A1,B2,B3,A4,C5,B6,C1,C2,A3,C9
202506,02T25,466,239,B1,A2,B3,A4,B5,A6,C1,D2,D3,C5
202506,02T25,250,224,C1,C2,B3,A4,B5,A6,A1,D2,A3,C4
202506,02T25,132,118,B1,B2,C3,C4,B5,B6,B1,B2,A3,C8
202506,02T25,402,367,A1,B2,C3,B4,C5,B6,C1,B2,B3,C3
202506,02T25,319,276,A1,B2,C3,A4,C5,B6,D1,D2,D3,C2
202506,02T25,24,21,A1,A2,C3,B4,A5,B6,C1,B2,B3,C3
202506,02T25,517,400,B1,C2,C3,A4,A5,C6,C1,C2,C3,C6
202506,02T25,114,112,B1,A2,A3,C4,A5,A6,A1,C2,A3,C3
202506,02T25,217,137,C1,B2,B3,A4,C5,C6,A1,A2,D3,C4
202506,02T25,25,23,A1,C2,A3,A4,B5,A6,C1,C2,D3,C1
202506,02T25,115,100,A1,A2,C3,C4,B5,C6,B1,D2,B3,C9
202506,02T25,325,240,C1,C2,A3,C4,C5,C6,A1,B2,B3,C10
202506,02T25,139,125,B1,A2,A3,B4,A5,C6,B1,D2,B3,C9
202506,02T25,163,161,A1,B2,C3,C4,A5,C6,B1,A2,A3,C1
202506,02T25,136,64,B1,A2,C3,C4,B5,A6,C1,D2,D3,C7
202506,02T25,69,44,B1,A2,C3,B4,C5,B6,B1,A2,A3,C7
202506,02T25,127,119,B1,B2,A3,A4,B5,A6,B1,C2,C3,C1
202506,02T25,110,107,A1,B2,C3,B4,C5,B6,A1,B2,A3,C3
202506,02T25,52,40,B1,C2,A3,C4,C5,C6,D1,A2,B3,C6
202506,02T25,20,10,A1,A2,A3,A4,C5,A6,C1,C2,D3,C6
202506,02T25,583,570,A1,C2,A3,C4,B5,A6,A1,D2,C3,C4
202506,02T25,152,82,C1,C2,A3,B4,A5,A6,B1,A2,D3,C6
202506,02T25,140,135,A1,C2,B3,C4,A5,A6,C1,D2,A3,C8
202506,02T25,474,420,B1,C2,B3,A4,A5,C6,B1,B2,A3,C5
202506,02T25,106,73,C1,C2,B3,C4,A5,A6,B1,D2,C3,C10
202506,02T25,68,33,B1,A2,B3,B4,B5,B6,B1,A2,A3,C9
202506,02T25,37,32,C1,B2,B3,C4,B5,C6,A1,B2,A3,C9
202506,02T25,48,42,C1,C2,B3,A4,B5,B6,A1,D2,D3,C3
202506,02T25,352,321,C1,B2,B3,C4,C5,B6,B1,A2,B3,C5
202506,02T25,0,0,C1,A2,A3,B4,C5,C6,B1,C2,D3,C5
202506,02T25,209,200,B1,B2,C3,C4,C5,C6,A1,D2,C3,C3
202506,02T25,271,244,C1,A2,B3,C4,B5,B6,B1,A2,C3,C2
202506,02T25,4,3,B1,A2,B3,C4,A5,A6,B1,A2,A3,C7
202506,02T25,17,15,A1,C2,A3,A4,B5,C6,C1,D2,B3,C8
202506,02T25,59,39,B1,C2,C3,B4,A5,C6,B1,A2,A3,C7
202506,02T25,136,124,A1,C2,B3,C4,C5,A6,D1,B2,C3,C2
202506,02T25,28,28,A1,B2,A3,B4,A5,A6,B1,D2,C3,C1
202506,02T25,31,25,A1,C2,C3,C4,C5,A6,C1,D2,C3,C4
202506,02T25,825,778,A1,B2,B3,C4,B5,B6,D1,C2,C3,C6
202506,02T25,81,78,A1,B2,C3,A4,B5,C6,A1,D2,A3,C8
202506,02T25,353,239,B1,B2,C3,B4,B5,A6,D1,B2,A3,C7
202506,02T25,86,65,A1,A2,A3,B4,C5,C6,C1,A2,C3,C4
202506,02T25,82,67,B1,B2,B3,C4,C5,C6,D1,C2,B3,C8
202506,02T25,858,801,C1,B2,C3,C4,B5,B6,D1,D2,B3,C4
202506,02T25,178,157,C1,A2,A3,A4,C5,B6,B1,C2,A3,C4
202506,02T25,38,25,C1,B2,A3,C4,A5,A6,C1,A2,C3,C9
202506,02T25,0,0,B1,B2,C3,A4,B5,C6,C1,A2,B3,C1
202506,02T25,371,127,C1,C2,B3,A4,C5,C6,B1,A2,D3,C6
202506,02T25,630,618,B1,A2,A3,B4,A5,C6,A1,D2,C3,C1
202506,02T25,253,107,C1,A2,A3,B4,B5,A6,B1,C2,D3,C8
202506,02T25,89,86,A1,A2,A3,B4,A5,C6,A1,C2,D3,C1
202506,02T25,304,49,C1,A2,C3,A4,B5,B6,C1,A2,D3,C6
202506,02T25,557,523,B1,C2,A3,A4,A5,B6,A1,C2,B3,C7
202506,02T25,78,74,A1,B2,B3,B4,C5,C6,A1,A2,A3,C3
202506,02T25,85,65,A1,A2,B3,A4,B5,C6,C1,C2,A3,C7
202506,02T25,173,133,A1,A2,B3,A4,C5,C6,D1,D2,A3,C7
202506,02T25,51,50,B1,C2,B3,B4,C5,C6,A1,D2,B3,C2
202506,02T25,210,168,B1,C2,B3,C4,C5,C6,A1,B2,B3,C8
202506,02T25,79,62,A1,B2,A3,A4,C5,A6,B1,A2,A3,C6
202506,02T25,170,156,A1,C2,C3,B4,B5,C6,C1,D2,B3,C6
202506,02T25,56,49,A1,A2,B3,B4,A5,C6,A1,B2,D3,C4
202506,02T25,281,161,B1,A2,B3,A4,C5,B6,A1,A2,A3,C8
202506,02T25,44,34,B1,A2,A3,B4,C5,B6,C1,C2,D3,C5
202506,02T25,188,149,B1,B2,C3,B4,A5,A6,A1,C2,A3,C10
202506,02T25,590,423,B1,A2,C3,C4,C5,B6,D1,A2,A3,C3
202506,02T25,304,177,B1,C2,B3,B4,C5,A6,D1,B2,C3,C2
202506,02T25,45,33,C1,C2,A3,A4,B5,A6,B1,C2,D3,C3
202506,02T25,125,31,B1,A2,C3,A4,A5,A6,D1,D2,C3,C9
202506,02T25,289,103,B1,B2,A3,A4,A5,A6,D1,A2,C3,C8
202506,02T25,203,139,A1,C2,B3,B4,C5,A6,C1,B2,B3,C7
202506,02T25,42,41,A1,C2,B3,C4,A5,C6,C1,D2,B3,C5
202506,02T25,725,647,A1,C2,B3,C4,A5,A6,D1,A2,D3,C1
202506,02T25,40,17,B1,C2,C3,A4,C5,C6,C1,D2,D3,C8
202506,02T25,315,234,C1,B2,C3,B4,C5,A6,B1,A2,A3,C4
202507,03T25,51,43,B1,C2,A3,A4,B5,B6,C1,A2,B3,C4
202507,03T25,233,146,B1,A2,C3,B4,C5,A6,B1,B2,B3,C2
202507,03T25,198,165,A1,A2,B3,A4,B5,B6,C1,C2,A3,C6
202507,03T25,853,762,A1,C2,A3,A4,A5,B6,B1,A2,D3,C5
202507,03T25,898,574,B1,A2,C3,A4,A5,B6,B1,B2,C3,C5
202507,03T25,462,407,C1,B2,C3,A4,A5,A6,A1,C2,B3,C3
202507,03T25,81,68,A1,C2,A3,C4,B5,B6,C1,A2,B3,C9
202507,03T25,464,420,C1,C2,A3,C4,B5,B6,D1,C2,D3,C2
202507,03T25,115,111,A1,B2,C3,B4,B5,B6,C1,D2,B3,C1
202507,03T25,23,4,C1,A2,C3,A4,B5,C6,C1,A2,B3,C10
202507,03T25,29,18,A1,A2,B3,B4,B5,C6,A1,A2,D3,C6
202507,03T25,219,200,B1,C2,C3,C4,B5,A6,C1,D2,B3,C2
202507,03T25,148,21,C1,A2,B3,A4,A5,A6,D1,A2,A3,C9
202507,03T25,309,124,A1,A2,B3,A4,C5,A6,B1,B2,B3,C9
202507,03T25,22,9,B1,B2,A3,A4,A5,A6,D1,B2,D3,C9
202507,03T25,11,10,A1,A2,C3,C4,C5,A6,B1,D2,C3,C1
202507,03T25,704,667,C1,B2,B3,B4,A5,B6,A1,C2,C3,C4
202507,03T25,82,62,C1,A2,A3,A4,B5,B6,A1,C2,C3,C7
202507,03T25,316,308,A1,B2,C3,B4,A5,A6,A1,C2,A3,C2
202507,03T25,238,216,B1,A2,A3,C4,B5,A6,B1,B2,B3,C5
202507,03T25,1861,1767,A1,C2,A3,A4,C5,C6,B1,C2,A3,C3
202507,03T25,248,232,B1,B2,C3,B4,A5,C6,C1,D2,D3,C2
202507,03T25,536,514,B1,C2,B3,C4,B5,C6,B1,B2,A3,C4
202507,03T25,725,672,B1,C2,B3,C4,A5,A6,A1,A2,A3,C6
202507,03T25,218,52,B1,A2,C3,C4,C5,C6,D1,C2,D3,C9
202507,03T25,99,18,A1,A2,C3,B4,C5,A6,D1,A2,C3,C6
202507,03T25,419,332,A1,B2,B3,B4,B5,A6,D1,A2,D3,C1
202507,03T25,42,23,B1,A2,B3,B4,A5,C6,D1,B2,D3,C5
202507,03T25,194,173,A1,A2,C3,B4,C5,A6,B1,C2,A3,C2
202507,03T25,319,309,A1,C2,A3,A4,C5,C6,A1,C2,A3,C6
202507,03T25,266,75,A1,A2,B3,A4,C5,B6,D1,A2,B3,C8
202507,03T25,466,274,B1,B2,C3,B4,B5,B6,C1,A2,B3,C7
202507,03T25,353,339,A1,B2,B3,C4,C5,A6,B1,A2,A3,C1
202507,03T25,238,226,C1,C2,C3,B4,B5,A6,A1,D2,C3,C1
202507,03T25,16,14,B1,C2,C3,C4,B5,B6,D1,C2,B3,C3
202507,03T25,22,21,B1,C2,B3,A4,C5,C6,A1,D2,A3,C6
202507,03T25,468,389,B1,B2,B3,B4,C5,A6,C1,C2,B3,C6
202507,03T25,36,28,C1,C2,C3,A4,C5,B6,A1,C2,C3,C3
202507,03T25,133,116,B1,A2,A3,A4,B5,C6,C1,D2,C3,C3
202507,03T25,1022,658,B1,A2,B3,C4,B5,C6,D1,B2,C3,C7
202507,03T25,313,259,B1,B2,C3,A4,A5,B6,D1,C2,C3,C3
202507,03T25,73,17,C1,B2,C3,A4,C5,C6,D1,B2,C3,C7
202507,03T25,11,10,A1,C2,B3,B4,B5,C6,D1,D2,C3,C3
202507,03T25,245,218,A1,B2,A3,C4,B5,B6,D1,D2,C3,C10
202507,03T25,317,297,A1,B2,C3,C4,B5,B6,B1,C2,D3,C4
202507,03T25,118,92,A1,B2,B3,A4,C5,B6,D1,C2,A3,C7
202507,03T25,33,25,C1,C2,A3,A4,C5,B6,C1,D2,B3,C8
202507,03T25,91,66,A1,B2,C3,A4,C5,C6,B1,D2,B3,C9
202507,03T25,20,19,B1,B2,C3,C4,B5,A6,B1,D2,B3,C2
202507,03T25,29,26,C1,A2,A3,B4,A5,B6,A1,A2,B3,C2
202507,03T25,495,461,A1,B2,A3,C4,C5,A6,C1,C2,B3,C6
202507,03T25,1269,305,B1,C2,C3,C4,C5,A6,C1,A2,D3,C9
202507,03T25,286,208,B1,B2,A3,B4,C5,C6,D1,B2,A3,C7
202507,03T25,232,198,A1,B2,B3,B4,C5,A6,D1,B2,A3,C4
202507,03T25,198,178,B1,C2,A3,C4,B5,A6,A1,B2,B3,C9
202507,03T25,295,225,C1,C2,B3,C4,B5,A6,C1,D2,C3,C5
202507,03T25,59,57,B1,B2,B3,B4,A5,A6,B1,C2,C3,C1
202507,03T25,18,3,B1,A2,B3,A4,B5,A6,D1,A2,A3,C9
202507,03T25,99,82,C1,C2,A3,A4,B5,C6,D1,C2,A3,C4
202507,03T25,592,579,A1,B2,B3,C4,C5,B6,A1,A2,A3,C3
202507,03T25,193,181,A1,C2,C3,B4,B5,B6,A1,B2,B3,C5
202507,03T25,227,166,A1,A2,A3,B4,A5,C6,B1,A2,B3,C10
202507,03T25,122,114,A1,C2,A3,C4,A5,C6,C1,D2,C3,C10
202507,03T25,26,22,C1,B2,C3,A4,B5,C6,B1,D2,D3,C1
202507,03T25,123,116,A1,C2,B3,B4,C5,C6,A1,A2,B3,C2
202507,03T25,324,138,C1,A2,C3,A4,B5,C6,A1,B2,D3,C3
202507,03T25,119,99,B1,C2,C3,C4,A5,B6,D1,D2,B3,C9
202507,03T25,27,26,A1,C2,A3,C4,B5,B6,B1,C2,B3,C4
202507,03T25,394,282,B1,A2,B3,B4,B5,C6,A1,D2,C3,C9
202507,03T25,1186,697,A1,B2,C3,B4,B5,A6,C1,A2,C3,C7
202507,03T25,304,138,C1,A2,B3,A4,A5,A6,C1,A2,A3,C6
202507,03T25,543,460,C1,C2,B3,A4,B5,B6,B1,C2,C3,C4
202507,03T25,705,501,B1,A2,B3,B4,A5,A6,C1,A2,A3,C3
202507,03T25,22,19,A1,C2,C3,B4,C5,A6,A1,B2,C3,C2
202507,03T25,1405,953,C1,A2,A3,A4,B5,C6,C1,C2,D3,C4
202507,03T25,251,247,B1,C2,B3,C4,A5,C6,A1,C2,A3,C4
202507,03T25,211,172,C1,B2,C3,A4,B5,A6,A1,B2,C3,C3
202507,03T25,4,1,B1,A2,C3,B4,B5,A6,D1,B2,B3,C9
202507,03T25,401,235,B1,A2,B3,B4,A5,B6,D1,B2,C3,C7
202507,03T25,100,56,B1,A2,C3,C4,B5,C6,A1,B2,C3,C9
202507,03T25,17,15,C1,B2,B3,A4,C5,A6,A1,B2,A3,C2
202507,03T25,207,100,B1,A2,C3,C4,C5,A6,A1,C2,B3,C10
202507,03T25,293,229,C1,B2,C3,A4,A5,B6,B1,A2,B3,C5
202507,03T25,1424,1243,A1,B2,A3,A4,B5,C6,D1,C2,D3,C5
202507,03T25,123,86,B1,B2,C3,B4,A5,A6,A1,B2,B3,C9
202507,03T25,95,88,B1,A2,A3,B4,A5,A6,B1,C2,B3,C1
202507,03T25,457,340,A1,C2,C3,B4,A5,B6,C1,C2,B3,C9
202507,03T25,301,245,C1,A2,C3,C4,C5,B6,A1,D2,A3,C9
202507,03T25,142,115,C1,B2,C3,B4,C5,B6,A1,B2,C3,C3
202507,03T25,229,226,C1,B2,A3,C4,A5,B6,A1,B2,A3,C1
202507,03T25,138,115,B1,C2,C3,B4,C5,A6,B1,D2,A3,C6
202507,03T25,44,33,C1,C2,A3,A4,C5,C6,D1,B2,B3,C5
202507,03T25,93,73,B1,C2,C3,C4,A5,A6,D1,B2,B3,C4
202507,03T25,291,224,C1,A2,B3,B4,A5,B6,D1,C2,A3,C7
202507,03T25,60,51,C1,A2,C3,B4,A5,C6,A1,B2,A3,C4
202507,03T25,52,32,B1,C2,C3,A4,C5,B6,D1,A2,B3,C2
202507,03T25,115,107,C1,C2,B3,A4,B5,C6,D1,D2,A3,C1
202507,03T25,128,14,C1,C2,C3,A4,C5,A6,C1,B2,B3,C10
202507,03T25,146,133,A1,A2,C3,B4,A5,C6,C1,D2,B3,C4
202507,03T25,212,116,C1,A2,C3,B4,B5,C6,D1,C2,C3,C3
202507,03T25,297,117,B1,B2,C3,B4,C5,C6,C1,A2,C3,C7
202507,03T25,163,130,B1,B2,B3,B4,C5,A6,C1,D2,D3,C5
202507,03T25,159,135,B1,C2,C3,A4,B5,B6,B1,D2,B3,C6
202507,03T25,19,17,A1,A2,A3,A4,C5,B6,C1,B2,A3,C1
202507,03T25,110,35,C1,A2,C3,A4,B5,C6,C1,C2,B3,C8
202507,03T25,51,46,C1,C2,B3,C4,B5,B6,A1,A2,B3,C4
202507,03T25,49,25,B1,A2,A3,C4,C5,A6,A1,A2,C3,C9
202507,03T25,51,12,C1,A2,A3,B4,C5,A6,D1,B2,A3,C10
202507,03T25,81,69,C1,C2,A3,B4,A5,A6,D1,C2,B3,C5
202507,03T25,635,548,B1,A2,C3,C4,A5,A6,B1,A2,B3,C1
202507,03T25,27,23,C1,A2,B3,B4,C5,C6,A1,C2,B3,C3
202507,03T25,286,106,A1,A2,C3,A4,A5,C6,D1,B2,C3,C8
202507,03T25,382,342,B1,A2,A3,B4,A5,A6,A1,C2,D3,C5
202507,03T25,105,102,C1,B2,A3,C4,A5,C6,C1,A2,B3,C1
202507,03T25,5,4,B1,C2,A3,C4,A5,B6,B1,B2,C3,C10
202507,03T25,635,548,B1,C2,B3,B4,C5,B6,A1,A2,D3,C1
202507,03T25,51,12,C1,A2,B3,A4,C5,C6,A1,A2,A3,C10
202507,03T25,423,392,A1,C2,B3,C4,A5,C6,D1,B2,C3,C3
202507,03T25,33,19,C1,A2,A3,C4,C5,B6,C1,C2,B3,C10
202507,03T25,27,24,A1,A2,A3,A4,A5,B6,C1,C2,D3,C3
202507,03T25,257,230,C1,A2,A3,B4,C5,C6,A1,B2,B3,C2
202507,03T25,142,126,A1,C2,C3,B4,B5,B6,C1,D2,A3,C9
202507,03T25,192,114,B1,C2,B3,A4,A5,B6,C1,A2,D3,C6
202507,03T25,18,16,A1,B2,C3,B4,C5,B6,A1,A2,B3,C5
202507,03T25,1531,1067,C1,B2,A3,A4,A5,A6,D1,C2,B3,C7
202507,03T25,369,338,B1,C2,C3,C4,A5,A6,B1,C2,B3,C2
202507,03T25,377,338,A1,A2,A3,B4,C5,A6,C1,C2,A3,C2
202507,03T25,794,774,B1,C2,B3,C4,A5,B6,D1,D2,B3,C2
202507,03T25,266,235,A1,B2,C3,C4,B5,C6,A1,A2,C3,C5
202507,03T25,407,400,A1,B2,A3,C4,A5,B6,A1,A2,B3,C6
202507,03T25,76,36,C1,A2,C3,B4,C5,C6,C1,D2,D3,C6
202507,03T25,18,16,B1,B2,A3,A4,C5,B6,C1,C2,C3,C5
202507,03T25,40,37,C1,B2,A3,C4,C5,B6,D1,B2,C3,C1
202507,03T25,10,10,B1,C2,B3,B4,A5,B6,C1,A2,A3,C3
202507,03T25,413,384,C1,B2,A3,A4,A5,A6,B1,C2,B3,C3
202507,03T25,171,112,B1,A2,B3,B4,B5,A6,D1,C2,C3,C2
202507,03T25,103,41,B1,A2,A3,A4,A5,C6,C1,A2,C3,C8
202507,03T25,9,8,A1,A2,B3,A4,A5,B6,A1,B2,C3,C1
202507,03T25,94,58,A1,C2,C3,C4,C5,A6,C1,A2,A3,C7
202507,03T25,318,297,C1,A2,B3,B4,B5,C6,A1,D2,C3,C1
202507,03T25,46,4,C1,A2,C3,A4,B5,A6,D1,B2,B3,C9
202507,03T25,462,433,C1,B2,A3,C4,C5,A6,A1,D2,A3,C8
202507,03T25,616,260,A1,A2,B3,B4,B5,A6,B1,B2,C3,C10
202507,03T25,287,94,C1,A2,C3,A4,B5,C6,D1,B2,A3,C7
202507,03T25,202,186,B1,A2,A3,B4,A5,C6,B1,C2,A3,C8
202507,03T25,133,128,C1,B2,A3,B4,C5,B6,A1,D2,A3,C5
202507,03T25,233,208,A1,B2,C3,C4,B5,C6,A1,A2,A3,C6
202507,03T25,54,24,B1,A2,C3,A4,A5,A6,C1,D2,B3,C9
202507,03T25,117,62,C1,C2,B3,C4,C5,A6,D1,D2,D3,C5
202507,03T25,142,110,B1,C2,C3,B4,B5,B6,A1,C2,B3,C10
202507,03T25,245,107,A1,A2,C3,A4,B5,C6,D1,A2,B3,C3
202507,03T25,2,1,A1,A2,C3,C4,B5,C6,C1,C2,C3,C4
202507,03T25,175,167,C1,B2,A3,B4,B5,A6,B1,D2,A3,C5
202507,03T25,74,50,B1,A2,C3,A4,C5,A6,B1,B2,A3,C2
